timestamp,price
1656201600,21038.07
1656288000,20742.56
1656374400,20281.29
1656460800,20123.01
1656547200,19942.21
1656633600,19279.8
1656720000,19252.81
1656806400,19315.83
1656892800,20236.71
1656979200,20175.83
1657065600,20564.51
1657152000,21624.98
1657238400,21594.75
1657324800,21591.83
1657411200,20862.47
1657497600,19963.61
1657584000,19328.75
1657670400,20234.87
1657756800,20588.84
1657843200,20830.04
1657929600,21195.6
1658016000,20798.16
1658102400,22432.58
1658188800,23396.62
1658275200,23223.3
1658361600,23152.19
1658448000,22684.83
1658534400,22451.07
1658620800,22579.68
1658707200,21310.9
1658793600,21254.67
1658880000,22952.45
1658966400,23842.93
1659052800,23773.75
1659139200,23643.51
1659225600,23293.32
1659312000,23268.01
1659398400,22987.79
1659484800,22818.37
1659571200,22622.98
1659657600,23312.42
1659744000,22954.21
1659830400,23174.39
1659916800,23810.0
1660003200,23149.95
1660089600,23954.05
1660176000,23934.39
1660262400,24403.68
1660348800,24441.38
1660435200,24305.24
1660521600,24094.82
1660608000,23854.74
1660694400,23342.66
1660780800,23191.2
1660867200,20834.39
1660953600,21140.07
1661040000,21515.61
1661126400,21399.83
1661212800,21529.12
1661299200,21368.08
1661385600,21559.04
1661472000,20241.05
1661558400,20037.6
1661644800,19555.61
1661731200,20285.73
1661817600,19811.66
1661904000,20050.02
1661990400,20131.46
1662076800,19951.86
1662163200,19831.9
1662249600,20000.3
1662336000,19796.84
1662422400,18790.61
1662508800,19292.84
1662595200,19319.77
1662681600,21360.11
1662768000,21648.34
1662854400,21826.87
1662940800,22395.74
1663027200,20173.57
1663113600,20226.71
1663200000,19701.88
1663286400,19803.3
1663372800,20113.62
1663459200,19416.18
1663545600,19537.02
1663632000,18875.0
1663718400,18461.36
1663804800,19401.63
1663891200,19289.91
1663977600,18920.5
1664064000,18807.38
1664150400,19227.82
1664236800,19079.13
1664323200,19412.82
1664409600,19591.51
1664496000,19422.61
1664582400,19310.95
1664668800,19056.8
1664755200,19629.08
1664841600,20337.82
1664928000,20158.26
1665014400,19960.67
1665100800,19530.09
1665187200,19417.96
1665273600,19439.02
1665360000,19131.87
1665446400,19060.0
1665532800,19155.53
1665619200,19375.13
1665705600,19176.93
1665792000,19069.39
1665878400,19262.98
1665964800,19549.86
1666051200,19327.44
1666137600,19123.97
1666224000,19041.92
1666310400,19164.37
1666396800,19204.35
1666483200,19570.4
1666569600,19329.72
1666656000,20080.07
1666742400,20771.59
1666828800,20295.11
1666915200,20591.84
1667001600,20809.67
1667088000,20627.48
1667174400,20490.74
1667260800,20483.62
1667347200,20151.84
1667433600,20207.82
1667520000,21148.52
1667606400,21299.37
1667692800,20905.58
1667779200,20591.13
1667865600,18547.23
1667952000,15922.81
1668038400,17601.15
1668124800,17070.31
1668211200,16812.08
1668297600,16329.85
1668384000,16619.46
1668470400,16900.57
1668556800,16662.76
1668643200,16692.56
1668729600,16700.45
1668816000,16700.68
1668902400,16280.23
1668988800,15781.29
1669075200,16226.94
1669161600,16603.11
1669248000,16598.95
1669334400,16522.14
1669420800,16458.57
1669507200,16428.78
1669593600,16212.91
1669680000,16442.53
1669766400,17163.64
1669852800,16977.37
1669939200,17092.74
1670025600,16885.2
1670112000,17105.7
1670198400,16966.35
1670284800,17088.96
1670371200,16836.64
1670457600,17224.1
1670544000,17128.56
1670630400,17127.49
1670716800,17085.05
1670803200,17209.83
1670889600,17774.7
1670976000,17803.15
1671062400,17356.34
1671148800,16632.12
1671235200,16776.52
1671321600,16738.21
1671408000,16438.88
1671494400,16895.56
1671580800,16824.67
1671667200,16821.43
1671753600,16778.5
1671840000,16836.12
1671926400,16832.11
1672012800,16919.39
1672099200,16706.36
1672185600,16547.31
1672272000,16633.47
1672358400,16607.48
1672444800,16542.4
1672531200,16616.75
1672617600,16672.87
1672704000,16675.18
1672790400,16850.36
1672876800,16831.85
1672963200,16950.65
1673049600,16943.57
1673136000,17127.83
1673222400,17178.26
1673308800,17440.66
1673395200,17943.26
1673481600,18846.62
1673568000,19930.01
1673654400,20954.92
1673740800,20871.5
1673827200,21185.65
1673913600,21134.81
1674000000,20677.47
1674086400,21071.59
1674172800,22667.21
1674259200,22783.55
1674345600,22707.88
1674432000,22916.45
1674518400,22632.89
1674604800,23060.94
1674691200,23009.65
1674777600,23074.16
1674864000,23022.6
1674950400,23742.3
1675036800,22826.15
1675123200,23125.13
1675209600,23732.66
1675296000,23488.94
1675382400,23431.9
1675468800,23326.84
1675555200,22932.91
1675641600,22762.52
1675728000,23240.46
1675814400,22963.0
1675900800,21796.35
1675987200,21625.19
1676073600,21862.55
1676160000,21783.54
1676246400,21773.97
1676332800,22199.84
1676419200,24324.05
1676505600,23517.72
1676592000,24569.97
1676678400,24631.95
1676764800,24271.76
1676851200,24842.2
1676937600,24452.16
1677024000,24182.21
1677110400,23940.2
1677196800,23185.29
1677283200,23157.07
1677369600,23554.85
1677456000,23492.09
1677542400,23141.57
1677628800,23628.97
1677715200,23465.32
1677801600,22354.34
1677888000,22346.57
1677974400,22430.24
1678060800,22410.0
1678147200,22197.96
1678233600,21705.44
1678320000,20362.22
1678406400,20150.69
1678492800,20455.73
1678579200,21997.11
1678665600,24113.48
1678752000,24670.41
1678838400,24285.66
1678924800,24998.78
1679011200,27395.13
1679097600,26907.49
1679184000,27972.87
1679270400,27717.01
1679356800,28105.47
1679443200,27250.97
1679529600,28295.41
1679616000,27454.47
1679702400,27462.95
1679788800,27968.05
1679875200,27124.91
1679961600,27261.07
1680048000,28348.6
1680134400,28028.53
1680220800,28465.36
1680307200,28452.73
1680393600,28171.87
1680480000,27800.0
1680566400,28165.47
1680652800,28170.01
1680739200,28033.82
1680825600,27906.33
1680912000,27938.38
1680998400,28323.76
1681084800,29637.34
1681171200,30200.42
1681257600,29888.07
1681344000,30373.84
1681430400,30466.93
1681516800,30295.09
1681603200,30304.65
1681689600,29430.27
1681776000,30380.01
1681862400,28797.1
1681948800,28243.65
1682035200,27262.84
1682121600,27816.85
1682208000,27590.6
1682294400,27510.93
1682380800,28300.79
1682467200,28415.29
1682553600,29472.77
1682640000,29311.7
1682726400,29230.45
1682812800,29233.21
1682899200,28068.26
1682985600,28669.86
1683072000,29026.16
1683158400,28838.16
1683244800,29505.61
1683331200,28848.2
1683417600,28430.1
1683504000,27668.79
1683590400,27628.27
1683676800,27598.75
1683763200,26968.62
1683849600,26795.01
1683936000,26775.28
1684022400,26917.62
1684108800,27162.14
1684195200,27033.84
1684281600,27405.61
1684368000,26821.28
1684454400,26880.26
1684540800,27102.43
1684627200,26747.78
1684713600,26849.27
1684800000,27219.61
1684886400,26329.01
1684972800,26473.79
1685059200,26705.92
1685145600,26854.27
1685232000,28065.0
1685318400,27736.4
1685404800,27694.4
1685491200,27210.35
1685577600,26817.93
1685664000,27242.59
1685750400,27069.22
1685836800,27115.21
1685923200,25728.2
1686009600,27230.08
1686096000,26339.34
1686182400,26498.61
1686268800,26477.81
1686355200,25841.21
1686441600,25925.55
1686528000,25905.19
1686614400,25934.25
1686700800,25128.6
1686787200,25598.49
1686873600,26345.0
1686960000,26516.99
1687046400,26339.97
1687132800,26844.35
1687219200,28307.99
1687305600,29993.89
1687392000,29884.92
1687478400,30688.5
1687564800,30527.43
1687651200,30462.66
1687737600,30267.99
1687824000,30692.44
1687910400,30077.41
1687996800,30447.31
1688083200,30472.0
1688169600,30585.9
1688256000,30617.03
1688342400,31156.2
1688428800,30766.51
1688515200,30504.81
1688601600,29895.43
